name,log_nbb,pindex,curvature,log_e0,abs_sin_b,log_eflux,category,ts,r95,glat,nickname,ra,dec
4FGL J0900.2-4608,0.0,2.57836511,0.5040229789003869,3.487896707118098,0.0001912496786762,-11.572560221071054,X,43.83226229250431,0.0870460036443854,-0.0109577994881838,504F-0957,135.015885242401,-46.10718504556605
4FGL J0900.2-2549,0.3010299956639812,2.2687267,0.0089711960121197,3.4215622251367974,0.2286449109297311,-11.78874081049921,bll,31.32193635776639,0.0795663066322542,13.2173051150791,504S-1533,135.09696134574273,-25.829664934542322
4FGL J0900.5-4434,0.0,2.89517489,0.443941512139967,3.2005636714451833,0.0199022930226145,-11.026005427044787,X,138.4948435910046,0.1007379220267939,1.1403926864441278,504P-0643,135.17865592489187,-44.48891210768179
4FGL J0901.1-4456,0.0,2.57656433,0.0578064107793152,3.3090527432021273,0.0159630878010707,-10.729430836961647,bll,272.89441487938166,0.0701372768847969,0.914656407286958,211H-0166,135.26263322355837,-44.899384644239696
4FGL J0901.3-4848,0.0,1.23887082,0.52790528063833,3.205976208466118,0.0283393843612884,-11.444490640906551,psr-like,34.30259439628571,0.1607644999862446,-1.6239445379648032,214N-0274,135.34723524984403,-48.810727238809974
4FGL J0902.5-4727,0.6989700043360189,2.57312899,0.0049906470167448,3.344848790381525,0.0097930499590204,-10.887857255148603,fsrq,112.83633954450488,0.0659690272573826,-0.5611094002128726,P88Y2191,135.6800693874612,-47.456794949698825
4FGL J0902.8-4633,0.0,1.27640243,0.5767642651310023,3.240817913287263,0.0004330796187408,-11.404236529903768,psr-like,44.09914191067219,0.1260805499881563,0.0248136351226538,214N-0234,135.671347242894,-46.567324611905384
4FGL J0903.5+4057,0.3010299956639812,2.05193758,-0.0165454077317384,3.638859622060692,0.6648935617123487,-12.062986936138469,bll,35.540338143589906,0.0514121473446497,41.67416025706768,P88Y2197,135.85363249658965,40.94434512637566
4FGL J0903.6-5025,0.0,2.31021537,-0.037430758987067,3.6749635014455015,0.042327275158889,-11.41817787749262,bll,28.29573789052665,0.0585717369685965,-2.425898965650408,214F-0284,135.90595691782505,-50.429755006489145
4FGL J0904.6+5200,0.6020599913279624,2.53174467,0.367820687157161,3.0678275849729606,0.6593572748845201,-12.106382512186958,fsrq,30.083932719542645,0.2251771023962689,41.250873326558605,504S-0186,136.078420647748,52.0779911877324
4FGL J0906.1-1011,0.3010299956639812,1.96615795,0.0089035942535176,3.706953792670554,0.4044505327472862,-11.919628488843172,bll,47.32356025278568,0.0504556076171933,23.856699280239376,P88Y2209,136.48484349813612,-10.184246591097963
4FGL J0906.2-5337,0.0,1.70774167,0.6582990713945747,4.336844113971302,0.0742950613986847,-11.931546015342503,bll,59.09472917253152,0.0433993681623665,-4.260719292970892,011H-0132,136.55635064589538,-53.62450459999363
4FGL J0906.8-2122,0.0,2.55626919,0.5123485367460434,2.7666662840365435,0.2946578170806012,-11.169719583129092,fsrq,407.2962091990048,0.0705976699272327,17.137019726328283,P88Y2212,136.68130207314894,-21.417882638530095
4FGL J0910.1-1816,0.3010299956639812,2.10197408,0.1629790557700183,3.3924702274062546,0.3376346822722129,-11.769799243314885,bll,81.28726478095632,0.0482187897890857,19.73283149183606,P88Y2229,137.5278455041249,-18.283978485249676
4FGL J0910.9+6055,0.6020599913279624,1.95370837,0.171785658928858,3.593270998783769,0.6460321469139669,-11.995011533925725,bll,77.22898025764152,0.0367684567295419,40.243106477949055,504P-0133,137.82497758057465,61.01301829600015
4FGL J0912.0-1539,0.6989700043360189,2.26549383,0.6679528618016239,3.165900860803421,0.3696677236456272,-12.115573905064858,X,32.963585692225024,0.1159301613688811,21.69512640408849,504P-0230,137.98544527859616,-15.69165270993932
4FGL J0912.4-3257,0.47712125471966244,1.65405182,0.1461210426794645,4.100471852911909,0.1828253466543696,-12.087955265403142,bll,31.49172032997012,0.0355660870741647,10.53437170141558,204F-0042,138.1040053141421,-32.96148298300484
4FGL J0913.7+1540,1.255272505103306,2.09774125,-0.001873589093726,3.5135247327381487,0.6216360615995226,-11.977164497001857,bll,31.85100474220235,0.05853212737478,38.435707037763706,211F-0086,138.42683730333218,15.678900009604426
4FGL J0914.5+6845,0.6989700043360189,1.958335,0.0576956052304677,3.6096755396115943,0.6137694657603673,-11.855977432229974,bll,99.4818060270045,0.0370773771972123,37.862561797871344,P88Y2252,138.69369931183365,68.75973086307731
4FGL J0916.2-5823,1.2787536009528289,2.37119725,0.5659018950639361,3.130339089898661,0.1128796300636919,-11.769797955686123,fsrq,44.76725823478773,0.1336368742295978,-6.481340416567881,504F-1261,139.06201088992356,-58.395521406787225
4FGL J0916.9+7756,0.0,2.59998257,-0.0050852027359216,2.9721562009508524,0.5564554266360986,-11.88529043394892,fsrq,45.06807764538098,0.0813139270316897,33.81101957195757,504H-0131,139.24927433351604,77.9106470743542
4FGL J0917.9-4755,0.0,1.60361241,0.4552462253121558,3.080218580729071,0.0184964407341595,-11.100863770506093,psr-like,95.0859693614766,0.1271515937535698,1.059828427060162,605N-0514,139.55218772112315,-47.87543058890711
4FGL J0918.9-4904,0.0,1.49666764,0.415597303474946,3.1015176533493127,0.0051390245439231,-11.330185439530625,psr-like,46.81513402238488,0.1803231431152695,0.294445713221578,605N-0533,139.72915258950823,-49.08605588178368
4FGL J0919.3+6607,0.0,2.17785931,-0.0052566731648995,3.3792910271362437,0.6340136981031488,-11.676313849250606,bll,105.15030955336988,0.0411756500582855,39.34687062673797,P88Y2271,139.89576079235212,66.10951889704106
