name,ts,r95,eflux100,glat,glon,nbb,delta,variability,pindex,curvature,singlat,category,uwname
4FGL J2302.8-1841,73.564,0.0632329,1.57598e-12,-63.6841,45.8491,3,0.00524122,15.9204,2.15071,0.0923479,-0.896363,bcu,J2302.8-1841
4FGL J2303.9+5554,135.048,0.0419771,2.6861e-12,-3.8326,108.236,2,0.0281918,13.0692,1.91606,0.177145,-0.0668416,unid,J2303.9+5556
4FGL J2304.3+0618,90.1417,0.113484,3.43483e-12,-47.71,81.2935,4,0.0539956,26.6263,2.89368,-0.0141464,-0.739748,bcu,J2304.5+0619
4FGL J2304.6+3704,554.452,0.0195678,5.92463e-12,-21.0557,100.356,3,0.00968302,36.9767,1.65726,0.105217,-0.359275,bll,J2304.6+3705
4FGL J2304.7+1647,26.4246,0.0880544,8.97251e-13,-39.0288,89.3746,41,0.0216801,23.9971,2.1831,0.166991,-0.629711,unid,J2304.8+1647
4FGL J2305.6-4214,36.3693,0.121513,1.49442e-12,-63.6876,351.003,1,5.07318e-05,7.12999,2.57326,-0.0642215,-0.89639,bcu,J2305.6-4214
4FGL J2306.6+0940,51.0971,0.0827756,1.84666e-12,-45.2794,84.68,6,0.0217147,13.8735,2.33042,0.00635427,-0.710547,unid,J2306.5+0939
4FGL J2306.6-1105,73.8613,0.0480007,2.40734e-12,-60.6246,60.9439,14,0.0215898,10.1379,2.5335,-0.0984303,-0.871424,bll,J2306.6-1105
4FGL J2306.8-3036,29.5332,0.0761134,5.54393e-13,-66.9009,18.0506,3,3.49689e-05,14.7933,1.77872,0.446754,-0.919828,bcu,J2306.8-3036
4FGL J2307.4-1206,47.6844,0.0574067,1.18129e-12,-61.409,59.4844,5,0.0298098,7.88333,1.86504,0.0181334,-0.878058,bll,J2307.5-1207
4FGL J2307.5+8629,36.4814,0.190902,1.33039e-12,23.9459,121.234,1,0.0289349,17.2564,1.56461,0.405161,0.405874,bcu,J2307.1+8628
4FGL J2307.6+1451,148.789,0.0477954,3.13126e-12,-41.0732,88.8464,27,0.0333678,95.1701,2.30449,0.164365,-0.657022,bll,J2307.7+1450
4FGL J2307.7+6712,35.0273,0.060574,1.12769e-12,6.35845,113.106,2,0.0236079,33.3404,1,0.532219,0.110748,bcu,J2307.5+6713
4FGL J2307.8-1655,28.696,0.100965,1.31359e-12,-63.9876,50.6148,1,2.70085e-05,13.7085,2.52126,-0.01936,-0.898699,unid,J2307.8-1655
4FGL J2308.6-4555,208.352,0.117465,3.75968e-12,-63.5835,343.89,6,1.29982,10.9872,2.70778,0.249285,-0.895584,bcu,J2313.9-4501
4FGL J2308.9+1111,47.5743,0.0743951,1.43622e-12,-44.3183,86.5996,10,0.0131442,19.1328,2.19885,0.10066,-0.698644,bcu,J2309.0+1112
4FGL J2309.0+5425,95.5383,0.0339736,2.33762e-12,-5.51721,108.31,3,4.85696e-05,17.515,1.75203,0.0912736,-0.0961447,other,J2309.0+5425
4FGL J2309.7-3632,443.08,0.0280451,5.05934e-12,-66.5287,2.94685,1,0.0053097,9.69028,2.08149,-0.00472906,-0.91726,bll,J2309.7-3632
4FGL J2310.0-0555,801.351,0.0314904,5.20656e-12,-57.8991,69.6789,10,0.00776032,13.6557,1,0.439364,-0.847113,psr,J2310.0-0555
4FGL J2310.3-7354,57.7031,0.166839,1.97829e-12,-41.3883,312.002,1,1.85107e-05,26.5155,2.35874,0.15821,-0.661158,bcu,J2310.3-7354
4FGL J2311.0+0205,418.695,0.0309126,4.77608e-12,-52.0827,79.344,9,0.0146239,195.093,2.11272,0.135694,-0.788899,bll,J2311.0+0205
4FGL J2311.0+3425,10848.8,0.0137699,3.93453e-11,-24.0247,100.412,52,0.0021459,2648.04,2.26612,0.100169,-0.407131,fsrq,J2311.0+3425
4FGL J2311.6-4427,53.7499,0.0905193,1.05609e-12,-63.5543,345.333,2,0.0518098,10.3125,1.9952,0.149249,-0.895357,unid,J2311.8-4430
4FGL J2311.7+2604,166.56,0.0423979,3.00376e-12,-31.6192,96.5226,9,0.0128748,66.3935,2.31124,0.0957275,-0.524271,bcu,J2311.6+2605
4FGL J2311.8+4541,60.2591,0.0948372,3.00832e-12,-13.7415,105.292,3,0.0162921,17.4374,2.71711,0.125644,-0.237541,fsrq,J2311.7+4541
4FGL J2312.2-6536,619.693,0.0230168,5.25553e-12,-49.8468,317.623,7,1.3788,10.2055,2.09588,0.0244555,-0.764323,bcu,J2321.6-6438
4FGL J2312.4+8253,35.4924,0.0786545,8.82103e-13,20.563,119.528,1,0.227707,9.33138,1.49464,0.317039,0.351238,unid,J2307.1+8244
4FGL J2312.5+7241,165.628,0.0609295,4.8588e-12,11.245,115.661,4,0.0187525,48.1401,2.57875,0.211943,0.195005,bcu,J2312.6+7242
4FGL J2313.4-6922,55.0832,0.0363747,8.86132e-13,-45.3967,314.933,3,0.00425279,23.1803,1.72694,0.143919,-0.711985,bcu,J2313.4-6922
4FGL J2313.4+5947,38.3879,0.19698,3.37959e-12,-1.03589,110.872,1,0.265762,10.9382,1.46194,0.538862,-0.0180787,unid,J2314.1+5932
4FGL J2313.5+3945,248.799,0.0675826,5.15987e-12,-19.3116,103.183,9,0.0407323,134.786,2.61353,0.261174,-0.330706,bcu,J2313.3+3946
4FGL J2313.9-4501,208.352,0.117465,3.75968e-12,-63.5835,343.89,6,0.00287178,14.4513,2.70778,0.249285,-0.895584,bcu,J2313.9-4501
